Group Name,DN,Manager,Member Count
3396_Beer_Wine_Liquor,"CN=3396_Beer_Wine_Liquor,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3389_Receiving,"CN=3389_Receiving,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3388_FrontEnd,"CN=3388_FrontEnd,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3231_CookingSchool,"CN=3231_CookingSchool,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3699_Receiving,"CN=3699_Receiving,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3165_Seafood,"CN=3165_Seafood,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3188_DeliAndCheese,"CN=3188_DeliAndCheese,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3218_ConfidentialHR,"CN=3218_ConfidentialHR,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3224_ConfidentialHR,"CN=3224_ConfidentialHR,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3360_Bakery,"CN=3360_Bakery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3199_DairyAndFrozen,"CN=3199_DairyAndFrozen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3288_ConfidentialHR,"CN=3288_ConfidentialHR,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3237_Chefs,"CN=3237_Chefs,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3352_GetgoCarWash,"CN=3352_GetgoCarWash,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3165_GeneralMerchandise,"CN=3165_GeneralMerchandise,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3384_Meat,"CN=3384_Meat,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3202_VisualMerchandising,"CN=3202_VisualMerchandising,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3216_EaglesNest,"CN=3216_EaglesNest,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3288_EaglesNest,"CN=3288_EaglesNest,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3316_Receiving,"CN=3316_Receiving,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3188_Salon,"CN=3188_Salon,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3280_Restaurant,"CN=3280_Restaurant,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3817_GetgoCarWash,"CN=3817_GetgoCarWash,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3201_Restaurant,"CN=3201_Restaurant,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3280_Meat,"CN=3280_Meat,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3833_Beer_Wine_Liquor,"CN=3833_Beer_Wine_Liquor,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3279_Produce,"CN=3279_Produce,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3284_FrontOffice,"CN=3284_FrontOffice,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3257_Beer_Wine_Liquor,"CN=3257_Beer_Wine_Liquor,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3381_ConfidentialHR,"CN=3381_ConfidentialHR,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3297_Chefs,"CN=3297_Chefs,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3297_HealthAndBeauty,"CN=3297_HealthAndBeauty,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3204_CentralKitchen,"CN=3204_CentralKitchen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3204_ConfidentialHR,"CN=3204_ConfidentialHR,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3172_Seafood,"CN=3172_Seafood,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3703_FileMaintenance,"CN=3703_FileMaintenance,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3649_StoreLeadership,"CN=3649_StoreLeadership,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3379_PreparedFoods,"CN=3379_PreparedFoods,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3359_Restaurant,"CN=3359_Restaurant,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3188_Receiving,"CN=3188_Receiving,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3202_Salon,"CN=3202_Salon,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3361_DeliAndCheese,"CN=3361_DeliAndCheese,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3216_Produce,"CN=3216_Produce,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3199_GetgoCarWash,"CN=3199_GetgoCarWash,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3384_Candy,"CN=3384_Candy,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3386_FrontOffice,"CN=3386_FrontOffice,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3387_GeneralMerchandise,"CN=3387_GeneralMerchandise,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3438_CookingSchool,"CN=3438_CookingSchool,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3203_Chefs,"CN=3203_Chefs,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3357_CookingSchool,"CN=3357_CookingSchool,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3230_Meat,"CN=3230_Meat,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3231_Beer_Wine_Liquor,"CN=3231_Beer_Wine_Liquor,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3329_PreparedFoods,"CN=3329_PreparedFoods,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
4012_GetgoStoreLeadership,"CN=4012_GetgoStoreLeadership,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3376_PreparedFoods,"CN=3376_PreparedFoods,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3172_Receiving,"CN=3172_Receiving,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3379_CurbsideExpress,"CN=3379_CurbsideExpress,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3389_Bakery,"CN=3389_Bakery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3256_FileMaintenance,"CN=3256_FileMaintenance,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3224_VisualMerchandising,"CN=3224_VisualMerchandising,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
4025_Restaurant,"CN=4025_Restaurant,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3694_Grocery,"CN=3694_Grocery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3364_FoodMarketing,"CN=3364_FoodMarketing,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3238_Grocery,"CN=3238_Grocery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3204_FileMaintenance,"CN=3204_FileMaintenance,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3438_PreparedFoods,"CN=3438_PreparedFoods,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3811_DairyAndFrozen,"CN=3811_DairyAndFrozen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3431_FoodMarketing,"CN=3431_FoodMarketing,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3440_Bakery,"CN=3440_Bakery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3384_Chefs,"CN=3384_Chefs,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3257_Chefs,"CN=3257_Chefs,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3230_VisualMerchandising,"CN=3230_VisualMerchandising,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3348_DairyAndFrozen,"CN=3348_DairyAndFrozen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3290_Produce,"CN=3290_Produce,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3387_Grocery,"CN=3387_Grocery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3379_Produce,"CN=3379_Produce,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3204_GetgoCarWash,"CN=3204_GetgoCarWash,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3348_EaglesNest,"CN=3348_EaglesNest,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3352_DeliAndCheese,"CN=3352_DeliAndCheese,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3388_Restaurant,"CN=3388_Restaurant,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3811_VisualMerchandising,"CN=3811_VisualMerchandising,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3228_CentralKitchen,"CN=3228_CentralKitchen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3689_Seafood,"CN=3689_Seafood,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3199_FrontEnd,"CN=3199_FrontEnd,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3352_CentralKitchen,"CN=3352_CentralKitchen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3288_Beer_Wine_Liquor,"CN=3288_Beer_Wine_Liquor,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3356_EaglesNest,"CN=3356_EaglesNest,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3137_Beer_Wine_Liquor,"CN=3137_Beer_Wine_Liquor,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3694_Floral,"CN=3694_Floral,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3329_DeliAndCheese,"CN=3329_DeliAndCheese,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3364_Starbucks,"CN=3364_Starbucks,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3230_Salon,"CN=3230_Salon,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3216_Bakery,"CN=3216_Bakery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3352_CookingSchool,"CN=3352_CookingSchool,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3316_PreparedFoods,"CN=3316_PreparedFoods,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3352_FrontEnd,"CN=3352_FrontEnd,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3681_DeliAndCheese,"CN=3681_DeliAndCheese,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3465_HealthAndBeauty,"CN=3465_HealthAndBeauty,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3396_Restaurant,"CN=3396_Restaurant,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3218_Produce,"CN=3218_Produce,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3166_Chefs,"CN=3166_Chefs,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3361_Grocery,"CN=3361_Grocery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3232_Bakery,"CN=3232_Bakery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3361_FoodMarketing,"CN=3361_FoodMarketing,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3376_Seafood,"CN=3376_Seafood,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3348_Candy,"CN=3348_Candy,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3385_VisualMerchandising,"CN=3385_VisualMerchandising,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3288_Candy,"CN=3288_Candy,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3465_FrontEnd,"CN=3465_FrontEnd,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3205_FrontEnd,"CN=3205_FrontEnd,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3681_HealthAndBeauty,"CN=3681_HealthAndBeauty,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3389_CentralKitchen,"CN=3389_CentralKitchen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3288_GetgoCarWash,"CN=3288_GetgoCarWash,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3230_HealthAndBeauty,"CN=3230_HealthAndBeauty,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3387_Receiving,"CN=3387_Receiving,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3842_Bakery,"CN=3842_Bakery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3284_FoodMarketing,"CN=3284_FoodMarketing,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3224_Produce,"CN=3224_Produce,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3361_VisualMerchandising,"CN=3361_VisualMerchandising,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3385_HealthAndBeauty,"CN=3385_HealthAndBeauty,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3216_CateringAndEventPlanning,"CN=3216_CateringAndEventPlanning,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3440_Salon,"CN=3440_Salon,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3811_Restaurant,"CN=3811_Restaurant,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3352_Salon,"CN=3352_Salon,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3284_GetgoCarWash,"CN=3284_GetgoCarWash,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3216_DairyAndFrozen,"CN=3216_DairyAndFrozen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3376_Floral,"CN=3376_Floral,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3376_GeneralMerchandise,"CN=3376_GeneralMerchandise,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3438_ConfidentialHR,"CN=3438_ConfidentialHR,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3237_Grocery,"CN=3237_Grocery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3228_GetgoCarWash,"CN=3228_GetgoCarWash,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3668_GeneralMerchandise,"CN=3668_GeneralMerchandise,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3228_Beer_Wine_Liquor,"CN=3228_Beer_Wine_Liquor,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3389_PreparedFoods,"CN=3389_PreparedFoods,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3360_ConfidentialHR,"CN=3360_ConfidentialHR,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3205_DeliAndCheese,"CN=3205_DeliAndCheese,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3135_FrontOffice,"CN=3135_FrontOffice,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3359_Receiving,"CN=3359_Receiving,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3384_VisualMerchandising,"CN=3384_VisualMerchandising,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3316_DeliAndCheese,"CN=3316_DeliAndCheese,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3356_GeneralMerchandise,"CN=3356_GeneralMerchandise,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3705_Starbucks,"CN=3705_Starbucks,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3199_FileMaintenance,"CN=3199_FileMaintenance,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
